%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.points0.x,field.points0.y,field.points0.z,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1558534212373483896,4714,1558534212373132944,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0250975899398,-0.0526342950761,0.382000029087,,,0
1558534212405283927,4715,1558534212404870986,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0243341475725,-0.0519437044859,0.383000016212,,,0
1558534212438026905,4716,1558534212437294006,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0243976823986,-0.0520793274045,0.384000003338,,,0
1558534212471193075,4717,1558534212470881938,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0252289902419,-0.0520793274045,0.384000003338,,,0
1558534212503884077,4718,1558534212503268957,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0236277505755,-0.0522149540484,0.385000020266,,,0
1558534212529112100,4719,1558534212528810977,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0244612190872,-0.0522149540484,0.385000020266,,,0
1558534212573827028,4720,1558534212573369979,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0252946913242,-0.0522149540484,0.385000020266,,,0
1558534212608232021,4721,1558534212607886075,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0252946913242,-0.0522149540484,0.385000020266,,,0
1558534212638555049,4722,1558534212637861967,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0244612190872,-0.0513822510839,0.385000020266,,,0
1558534212672164916,4723,1558534212671200037,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0245247539133,-0.0515157096088,0.386000007391,,,0
1558534212706828117,4724,1558534212706434965,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0237504914403,-0.051649171859,0.387000024319,,,0
1558534212735505104,4725,1558534212735194921,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0245247539133,-0.0515157096088,0.386000007391,,,0
1558534212771220922,4726,1558534212770850896,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0253603905439,-0.0515157096088,0.386000007391,,,0
1558534212801649093,4727,1558534212801259994,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0236891191453,-0.0506808459759,0.386000007391,,,0
1558534212833806037,4728,1558534212833538055,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0244612190872,-0.0505495518446,0.385000020266,,,0
1558534212861603021,4729,1558534212861277103,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0245247539133,-0.0506808459759,0.386000007391,,,0
1558534212912303924,4730,1558534212911883115,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0253603905439,-0.0523505732417,0.386000007391,,,0
1558534212947621107,4731,1558534212947133064,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0244612190872,-0.0513822510839,0.385000020266,,,0
1558534212977560997,4732,1558534212977160930,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0236277505755,-0.0522149540484,0.385000020266,,,0
1558534213010689020,4733,1558534213010236978,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0236891191453,-0.0531854368746,0.386000007391,,,0
1558534213041778087,4734,1558534213041310071,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0228534843773,-0.0531854368746,0.386000007391,,,0
1558534213071216106,4735,1558534213070625066,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0235663782805,-0.0529098659754,0.384000003338,,,0
1558534213104181051,4736,1558534213103846073,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0235663782805,-0.0529098659754,0.384000003338,,,0
1558534213140438079,4737,1558534213140109062,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0242706127465,-0.0542867220938,0.382000029087,,,0
1558534213172184944,4738,1558534213171864986,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0226166620851,-0.053460508585,0.382000029087,,,0
